timestamp,temp,coppia
1.69289E+12,80.6,0.08
1.69289E+12,103.52,0.42
1.69289E+12,90.62,0.06
1.69289E+12,104.9,0.03
1.69289E+12,105.65,0.21
1.69289E+12,101.55,0.34
1.69289E+12,90.08,0.04
1.69289E+12,61.15,0.03
1.69289E+12,46,0.23
1.69289E+12,79.4,0.29
1.69289E+12,81.24,0.03
1.69289E+12,104,0.03
1.69289E+12,103.5,0.38
1.69289E+12,98.1,0.15
1.69289E+12,96.16,0.04
1.69289E+12,105.34,0.04
1.69289E+12,105.2,0.39
1.69289E+12,92.48,0.14
1.69289E+12,78.54,0.05
1.69289E+12,44.2,0.15
1.69289E+12,90.1,0.37
1.69289E+12,87.7,0.03
1.69289E+12,103.58,0.03
1.69289E+12,104.4,0.14
1.69289E+12,91.36,0.37
1.69289E+12,105.5,0.03
1.69289E+12,105.55,0.03
1.69289E+12,98.8,0.28
1.69289E+12,92.56,0.19
1.69289E+12,55.08,0.04
1.69289E+12,80.23,0.04
1.69289E+12,79.37,0.32
1.69289E+12,103.63,0.23
1.69289E+12,103.35,0.05
1.69289E+12,96.45,0.05
1.69289E+12,97.36,0.37
1.69289E+12,105.6,0.11
1.69289E+12,105.75,0.04
1.69289E+12,91.82,0.08
1.69289E+12,75.85,0.43
1.69289E+12,66.15,0.05
1.69289E+12,67.75,0.03
1.69289E+12,93.34,0.15
1.69289E+12,93.06,0.35
1.69289E+12,103.5,0.03
1.69289E+12,98.4,0.03
1.69289E+12,92.3,0.29
1.69289E+12,105.6,0.3
1.69289E+12,105.5,0.04
1.69289E+12,90.57,0.04
1.69289E+12,92.58,0.31
1.69289E+12,71.1,0.21
1.69289E+12,84.56,0.04
1.69289E+12,84.44,0.07
1.69289E+12,103.55,0.43
1.69289E+12,103.4,0.08
1.69289E+12,92.12,0.04
1.69289E+12,100.9,0.08
1.69289E+12,98.92,0.42
1.69289E+12,91.9,0.08
1.69289E+12,88.72,0.05
1.69289E+12,84.25,0.24
1.69289E+12,82.67,0.27
1.69289E+12,80.94,0.03
1.69289E+12,103.48,0.03
1.69289E+12,103.07,0.23
1.69289E+12,96.55,0.27
1.69289E+12,93.28,0.05
1.69289E+12,92.85,0.05
1.69289E+12,93.15,0.32
1.69289E+12,90.82,0.11
1.69289E+12,100.23,0.03
1.69289E+12,102.2,0.03
1.69289E+12,102.1,0.4
1.69289E+12,94.72,0.11
1.69289E+12,90.9,0.03
1.69289E+12,103.9,0.09
1.69289E+12,104,0.44
1.69289E+12,87.48,0.03
1.69289E+12,67.52,0.03
1.69289E+12,68.45,0.22
1.69289E+12,75.5,0.37
1.69289E+12,95.2,0.05
1.69289E+12,104.2,0.04
1.69289E+12,104.1,0.23
1.69289E+12,94.75,0.28
1.69289E+12,95.78,0.04
1.69289E+12,104.15,0.04
1.69289E+12,104.1,0.37
1.69289E+12,99.44,0.23
1.69289E+12,75.58,0.04
1.69289E+12,66.6,0.04
1.69289E+12,66.7,0.38
1.69289E+12,89.62,0.16
1.69289E+12,100.93,0.05
1.69289E+12,104,0.15
1.69289E+12,97.8,0.36
1.69289E+12,92.1,0.03
1.69289E+12,100,0.03
1.69289E+12,104.05,0.15
1.69289E+12,96.37,0.38
1.69289E+12,95.78,0.04
1.69289E+12,68.72,0.04
1.69289E+12,69.6,0.31
1.69289E+12,86.97,0.27
1.69289E+12,94.36,0.04
1.69289E+12,103.95,0.04
1.69289E+12,104.1,0.31
1.69289E+12,95.65,0.22
1.69289E+12,89.18,0.04
1.69289E+12,103.95,0.04
1.69289E+12,103.95,0.38
1.69289E+12,86.7,0.06
1.69289E+12,79.98,0.05
1.69289E+12,65.55,0.08
1.69289E+12,64.8,0.42
1.69289E+12,92.12,0.07
1.69289E+12,100.9,0.04
1.69289E+12,104.05,0.17
1.69289E+12,103.43,0.37
1.69289E+12,94.4,0.03
1.69289E+12,104.67,0.03
1.69289E+12,104.45,0.27
1.69289E+12,95.4,0.3
1.69289E+12,85.08,0.04
1.69289E+12,43.6,0.04
1.69289E+12,76.32,0.31
1.69289E+12,86.67,0.23
1.69289E+12,104,0.04
1.69289E+12,104.05,0.07
1.69289E+12,92.38,0.44
1.69289E+12,103.88,0.14
1.69289E+12,104.25,0.04
1.69289E+12,104.33,0.08
1.69289E+12,89.66,0.43
1.69289E+12,55.4,0.07
1.69289E+12,43.8,0.03
1.69289E+12,81.55,0.26
1.69289E+12,84.2,0.36
1.69289E+12,103.86,0.04
1.69289E+12,103.5,0.04
1.69289E+12,90.3,0.23
1.69289E+12,100.38,0.28
1.69289E+12,105.15,0.04
1.69289E+12,104.95,0.04
1.69289E+12,92.5,0.38
1.69289E+12,81.44,0.15
1.69289E+12,53.73,0.03
1.69289E+12,53.7,0.03
1.69289E+12,87.52,0.39
1.69289E+12,87.14,0.12
1.69289E+12,103.13,0.04
1.69289E+12,103.65,0.08
1.69289E+12,89,0.36
1.69289E+12,105.02,0.04
1.69289E+12,104.95,0.03
1.69289E+12,90.8,0.14
1.69289E+12,99.08,0.37
1.69289E+12,74.08,0.03
1.69289E+12,72.95,0.03
1.69289E+12,83.32,0.22
1.69289E+12,85.65,0.3
1.69289E+12,103.38,0.05
1.69289E+12,103.3,0.05
1.69289E+12,97.75,0.32
1.69289E+12,94.24,0.21
1.69289E+12,95.35,0.04
1.69289E+12,95.6,0.04
1.69289E+12,90.42,0.39
1.69289E+12,93.2,0.14
1.69289E+12,86.77,0.04
1.69289E+12,86.3,0.15
1.69289E+12,91.52,0.42
1.69289E+12,94.28,0.05
1.69289E+12,103.35,0.03
1.69289E+12,99.17,0.14
1.69289E+12,94.52,0.37
1.69289E+12,103.6,0.04
1.69289E+12,103.6,0.04
1.69289E+12,95.88,0.39
1.69289E+12,93.98,0.25
1.69289E+12,80.1,0.04
1.69289E+12,89.2,0.03
1.69289E+12,84.4,0.38
1.69289E+12,103.45,0.22
1.69289E+12,103.45,0.03
1.69289E+12,90.17,0.03
1.69289E+12,90.14,0.42
1.69289E+12,82.57,0.06
1.69289E+12,77,0.03
1.69289E+12,91.02,0.08
1.69289E+12,101.27,0.42
1.69289E+12,104.45,0.08
1.69289E+12,96.66,0.04
1.69289E+12,96.77,0.14
1.69289E+12,103.82,0.28
1.69289E+12,103.37,0.05
1.69289E+12,94.1,0.05
1.69289E+12,85.62,0.23
1.69289E+12,45.78,0.27
1.69289E+12,80.02,0.03
1.69289E+12,83.7,0.03
1.69289E+12,104.37,0.38
1.69289E+12,104.35,0.21
1.69289E+12,90.48,0.04
1.69289E+12,104.06,0.07
1.69289E+12,103.9,0.46
1.69289E+12,103.4,0.11
1.69289E+12,92.1,0.03
1.69289E+12,59.98,0.06
1.69289E+12,45.9,0.43
1.69289E+12,78.2,0.06
1.69289E+12,80.14,0.04
1.69289E+12,104.15,0.27
1.69289E+12,97.83,0.34
1.69289E+12,95.6,0.05
1.69289E+12,103.95,0.05
1.69289E+12,103.95,0.27
1.69289E+12,91.23,0.28
1.69289E+12,78.08,0.04
1.69289E+12,40.95,0.03
1.69289E+12,88.8,0.39
1.69289E+12,83.17,0.16
1.69289E+12,104,0.04
1.69289E+12,104.4,0.04
1.69289E+12,91.76,0.39
1.69289E+12,104.64,0.12
1.69289E+12,104.37,0.03
1.69289E+12,91.17,0.07
1.69289E+12,99.54,0.35
1.69289E+12,40.95,0.05
1.69289E+12,81.1,0.05
1.6929E+12,85.24,0.17
1.6929E+12,104.05,0.37
1.6929E+12,94.05,0.05
1.6929E+12,100.26,0.05
1.6929E+12,104.95,0.29
1.6929E+12,104.95,0.22
1.6929E+12,93.22,0.05
1.6929E+12,63.3,0.05
1.6929E+12,48.25,0.37
1.6929E+12,52,0.2
1.6929E+12,91.4,0.03
1.6929E+12,87.17,0.04
1.6929E+12,103.65,0.39
1.6929E+12,99.2,0.13
1.6929E+12,92.32,0.04
1.6929E+12,105.23,0.07
1.6929E+12,105.05,0.43
1.6929E+12,95.85,0.09
1.6929E+12,91.12,0.04
1.6929E+12,71.48,0.15
1.6929E+12,71.3,0.36
1.6929E+12,88.4,0.03
1.6929E+12,85.6,0.03
1.6929E+12,103.37,0.28
1.6929E+12,103.3,0.27
1.6929E+12,90.62,0.03
1.6929E+12,103.96,0.03
1.6929E+12,104.2,0.31
1.6929E+12,102.98,0.21
1.6929E+12,91.34,0.05
1.6929E+12,91,0.07
1.6929E+12,87.25,0.44
1.6929E+12,91.17,0.08
1.6929E+12,83.94,0.05
1.6929E+12,103.3,0.08
1.6929E+12,103,0.43
1.6929E+12,99.15,0.07
1.6929E+12,94.06,0.05
1.6929E+12,97.97,0.25
1.6929E+12,98.2,0.29
1.6929E+12,86.78,0.04
1.6929E+12,96.5,0.04
1.6929E+12,92.33,0.29
1.6929E+12,92.3,0.29
1.6929E+12,92.94,0.03
1.6929E+12,92.3,0.03
1.6929E+12,103.15,0.3
1.6929E+12,103.95,0.12
1.6929E+12,91.43,0.04
1.6929E+12,85.52,0.04
1.6929E+12,81.5,0.39
1.6929E+12,86,0.15
1.6929E+12,89.94,0.04
1.6929E+12,101.88,0.07
1.6929E+12,101.25,0.41
1.6929E+12,89.63,0.07
1.6929E+12,90.94,0.05
1.6929E+12,103.35,0.18
1.6929E+12,103.35,0.37
1.6929E+12,93.13,0.04
1.6929E+12,81.42,0.03
1.6929E+12,57.42,0.22
1.6929E+12,57.6,0.29
1.6929E+12,86.88,0.04
1.6929E+12,96.5,0.04
1.6929E+12,104.07,0.35
1.6929E+12,104.4,0.22
1.6929E+12,91.8,0.03
1.6929E+12,101.82,0.03
1.6929E+12,103.27,0.39
1.6929E+12,89.7,0.12
1.6929E+12,98.36,0.04
1.6929E+12,77.86,0.16
1.6929E+12,78.5,0.36
1.6929E+12,88.1,0.05
1.6929E+12,91.98,0.05
1.6929E+12,104.55,0.16
1.6929E+12,104.65,0.35
1.6929E+12,92.85,0.04
1.6929E+12,94,0.04
1.6929E+12,103.4,0.37
1.6929E+12,104.15,0.25
1.6929E+12,90.45,0.03
1.6929E+12,70.48,0.03
1.6929E+12,50.4,0.31
1.6929E+12,51.5,0.22
1.6929E+12,89.52,0.04
1.6929E+12,94.97,0.04
1.6929E+12,104.35,0.39
1.6929E+12,102.2,0.05
1.6929E+12,86.75,0.03
1.6929E+12,103.77,0.07
1.6929E+12,103.55,0.42
1.6929E+12,94.55,0.05
1.6929E+12,86.9,0.03
1.6929E+12,40.4,0.15
1.6929E+12,83.73,0.37
1.6929E+12,91.86,0.04
1.6929E+12,104.35,0.04
1.6929E+12,92.4,0.27
1.6929E+12,104.26,0.31
1.6929E+12,103.85,0.04
1.6929E+12,104.4,0.04
1.6929E+12,92.28,0.31
1.6929E+12,59.44,0.21
1.6929E+12,79.3,0.03
1.6929E+12,81.56,0.07
1.6929E+12,104.06,0.44
1.6929E+12,103.65,0.14
1.6929E+12,96.12,0.04
1.6929E+12,96.96,0.11
1.6929E+12,104.15,0.43
1.6929E+12,104.1,0.07
1.6929E+12,93.14,0.05
1.6929E+12,83.92,0.23
1.6929E+12,54.27,0.29
1.6929E+12,54.2,0.05
1.6929E+12,88.22,0.05
1.6929E+12,86.32,0.23
1.6929E+12,103.75,0.31
1.6929E+12,96.9,0.05
1.6929E+12,92.53,0.05
1.6929E+12,103.67,0.3
1.6929E+12,103.65,0.13
1.6929E+12,96.05,0.05
1.6929E+12,96.58,0.05
1.6929E+12,75.74,0.39
1.6929E+12,75.1,0.13
1.6929E+12,85.15,0.03
1.6929E+12,70.98,0.06
1.6929E+12,103.76,0.38
1.6929E+12,98.68,0.05
1.6929E+12,93.54,0.04
1.6929E+12,92.75,0.19
1.6929E+12,92.9,0.37
1.6929E+12,92.32,0.03
1.6929E+12,96.77,0.03
1.6929E+12,98.9,0.23
1.6929E+12,91.6,0.28
1.6929E+12,91.42,0.03
1.6929E+12,96.04,0.03
1.6929E+12,103.9,0.32
1.6929E+12,101.6,0.2
1.6929E+12,94.52,0.05
1.6929E+12,82.42,0.05
1.6929E+12,83.2,0.39
1.6929E+12,90.23,0.16
1.6929E+12,95.8,0.03
1.6929E+12,99.02,0.14
1.6929E+12,93.96,0.43
1.6929E+12,87.74,0.05
1.6929E+12,104.35,0.03
1.6929E+12,104.35,0.14
1.6929E+12,91.3,0.38
1.6929E+12,85.18,0.04
1.6929E+12,81,0.04
1.6929E+12,91.98,0.32
1.6929E+12,104.04,0.23
1.6929E+12,90.77,0.03
1.6929E+12,92.15,0.03
1.6929E+12,104.73,0.31
1.6929E+12,104.35,0.19
1.6929E+12,93.6,0.04
1.6929E+12,87.48,0.04
1.6929E+12,58.73,0.38
1.6929E+12,59,0.07
1.6929E+12,79.9,0.04
1.6929E+12,94.27,0.07
1.6929E+12,104.25,0.42
1.6929E+12,104.3,0.05
1.6929E+12,94.76,0.03
1.6929E+12,99.76,0.14
1.6929E+12,104.55,0.28
1.6929E+12,104.55,0.03
1.6929E+12,91.3,0.03
1.6929E+12,56.24,0.23
1.6929E+12,80.05,0.29
1.6929E+12,83.8,0.05
1.6929E+12,104.23,0.04
1.6929E+12,103.9,0.32
1.6929E+12,90.67,0.19
1.6929E+12,98.46,0.03
1.6929E+12,105.03,0.03
1.6929E+12,104.8,0.39
1.6929E+12,97.68,0.13
1.6929E+12,72.96,0.05
1.6929E+12,41.5,0.08
1.6929E+12,87.16,0.43
1.6929E+12,88.94,0.08
1.6929E+12,103.7,0.05
1.6929E+12,102.4,0.23
1.6929E+12,90.02,0.34
1.6929E+12,105.44,0.03
1.6929E+12,105.47,0.03
1.6929E+12,92.13,0.23
1.6929E+12,98.74,0.29
1.6929E+12,58.58,0.04
1.6929E+12,81.57,0.04
1.6929E+12,80.03,0.39
1.6929E+12,103.86,0.15
1.6929E+12,103.55,0.04
1.6929E+12,94.2,0.04
1.6929E+12,99.04,0.4
1.6929E+12,105.95,0.12
1.6929E+12,106.05,0.04
1.6929E+12,91.86,0.09
1.6929E+12,91.76,0.35
1.6929E+12,84.35,0.05
1.6929E+12,78.8,0.04
1.6929E+12,91.68,0.16
1.6929E+12,93.82,0.36
1.6929E+12,103.6,0.04
1.6929E+12,100.33,0.04
1.6929E+12,94.7,0.23
1.6929E+12,105.18,0.28
1.6929E+12,105.5,0.05
1.6929E+12,99.2,0.04
1.6929E+12,90.04,0.37
1.6929E+12,88.25,0.2
1.6929E+12,88,0.03
1.6929E+12,91.08,0.03
1.6929E+12,92.76,0.39
1.6929E+12,103.65,0.12
1.6929E+12,103.45,0.03
1.6929E+12,92.02,0.18
1.6929E+12,96.74,0.42
1.6929E+12,93.15,0.06
1.6929E+12,73.45,0.04
1.6929E+12,91.18,0.15
1.6929E+12,91.08,0.35
1.6929E+12,91.35,0.05
1.6929E+12,99.53,0.05
1.6929E+12,93.8,0.29
1.6929E+12,104.16,0.25
1.6929E+12,103.65,0.04
1.6929E+12,98.52,0.04
1.6929E+12,91.22,0.3
1.6929E+12,86.27,0.2
1.6929E+12,86.55,0.04
1.6929E+12,80.87,0.03
1.6929E+12,85.43,0.38
1.6929E+12,88.17,0.06
1.6929E+12,88.1,0.04
1.6929E+12,91.24,0.07
1.6929E+12,104.32,0.43
1.6929E+12,104.05,0.06
1.6929E+12,103.8,0.04
1.6929E+12,90.9,0.15
1.6929E+12,103.25,0.29
1.6929E+12,85.53,0.04
1.6929E+12,85.02,0.04
1.6929E+12,93.76,0.23
1.6929E+12,93.5,0.29
1.6929E+12,93.57,0.05
1.6929E+12,97.28,0.05
1.6929E+12,104.16,0.31
1.6929E+12,98.12,0.2
1.6929E+12,84.54,0.03
1.6929E+12,76.25,0.03
1.6929E+12,76.4,0.41
1.6929E+12,87.78,0.13
1.6929E+12,93.7,0.03
1.6929E+12,104.15,0.06
1.6929E+12,97.25,0.43
1.6929E+12,94.83,0.07
1.6929E+12,104.6,0.04
1.6929E+12,104.05,0.21
1.6929E+12,101.12,0.37
1.6929E+12,91.82,0.03
1.6929E+12,54.25,0.03
1.6929E+12,55.3,0.22
1.6929E+12,84.5,0.3
1.6929E+12,83.2,0.03
1.6929E+12,104.35,0.03
1.6929E+12,104.45,0.4
1.6929E+12,92.65,0.14
1.6929E+12,102.26,0.03
1.6929E+12,104.2,0.03
1.6929E+12,104.25,0.39
1.6929E+12,93.2,0.12
1.6929E+12,79.92,0.04
1.6929E+12,72.7,0.11
1.6929E+12,79.75,0.38
1.6929E+12,91.3,0.05
1.6929E+12,92.67,0.05
1.6929E+12,104.15,0.15
1.6929E+12,98.43,0.37
1.6929E+12,95.92,0.05
1.6929E+12,104.66,0.04
1.6929E+12,104.4,0.27
1.6929E+12,84.27,0.22
1.6929E+12,83.88,0.05
1.6929E+12,43.2,0.04
1.6929E+12,94.9,0.31
1.6929E+12,96.42,0.21
1.6929E+12,104.05,0.03
1.6929E+12,103.85,0.03
1.6929E+12,93.58,0.38
1.6929E+12,102.5,0.13
1.6929E+12,104.95,0.05
1.6929E+12,90.73,0.09
1.6929E+12,91.28,0.43
1.6929E+12,57.3,0.06
1.6929E+12,46.9,0.03
1.6929E+12,89.35,0.15
1.6929E+12,94.64,0.36
1.6929E+12,103.77,0.04
1.6929E+12,103.5,0.04
1.6929E+12,101.2,0.27
1.6929E+12,94.48,0.29
1.6929E+12,105.45,0.03
1.6929E+12,105.5,0.03
1.6929E+12,95,0.31
1.6929E+12,75.15,0.2
1.6929E+12,66.17,0.04
1.6929E+12,66.1,0.08
1.6929E+12,91.86,0.45
1.6929E+12,102.52,0.12
1.6929E+12,103.5,0.04
1.6929E+12,103.43,0.09
1.6929E+12,92.62,0.43
1.6929E+12,103.65,0.06
1.6929E+12,103.2,0.05
1.6929E+12,89.63,0.2
1.6929E+12,86.18,0.29
1.6929E+12,83.6,0.03
1.6929E+12,82.95,0.03
1.6929E+12,91.05,0.28
1.6929E+12,97.48,0.29
1.6929E+12,103.85,0.05
1.6929E+12,94.63,0.04
1.6929E+12,91.04,0.31
1.6929E+12,88.95,0.13
1.6929E+12,89.15,0.04
1.6929E+12,81.9,0.03
1.6929E+12,91.14,0.4
1.6929E+12,99.55,0.14
1.6929E+12,101.43,0.03
1.6929E+12,91.68,0.06
1.6929E+12,104,0.43
1.6929E+12,103.4,0.05
1.6929E+12,102.95,0.04
1.6929E+12,93.12,0.18
1.6929E+12,60.72,0.35
1.6929E+12,75.67,0.04
1.6929E+12,87.86,0.03
1.6929E+12,104.76,0.22
1.6929E+12,91.4,0.29
1.6929E+12,101.62,0.05
1.6929E+12,104.03,0.05
1.6929E+12,104,0.38
1.6929E+12,97.1,0.2
1.6929E+12,68.9,0.04
1.6929E+12,57.95,0.04
1.6929E+12,70.5,0.4
1.6929E+12,90.14,0.13
1.6929E+12,94.36,0.04
1.6929E+12,104.57,0.17
1.6929E+12,94.63,0.43
1.6929E+12,96.34,0.06
1.6929E+12,103.7,0.04
1.6929E+12,103.35,0.15
1.6929E+12,99.78,0.37
1.6929E+12,85.8,0.04
1.6929E+12,64.47,0.04
1.6929E+12,64.8,0.23
1.6929E+12,89,0.2
1.6929E+12,86.64,0.03
1.6929E+12,104.6,0.03
1.6929E+12,104.75,0.31
1.6929E+12,95.7,0.24
1.6929E+12,101.06,0.03
1.6929E+12,103.6,0.03
1.6929E+12,98.8,0.4
1.6929E+12,91,0.1
1.6929E+12,63.54,0.03
1.6929E+12,54.4,0.07
1.6929E+12,90.05,0.43
1.6929E+12,87.18,0.07
1.6929E+12,104.33,0.05
1.6929E+12,104.3,0.16
1.6929E+12,93.2,0.36
1.6929E+12,97,0.04
1.6929E+12,104.22,0.03
1.6929E+12,104.1,0.27
1.6929E+12,96.13,0.27
1.6929E+12,70.84,0.03
1.6929E+12,40.95,0.03
1.6929E+12,91.08,0.38
1.6929E+12,96.05,0.2
1.6929E+12,103.85,0.05
1.6929E+12,104.33,0.09
1.6929E+12,91.72,0.44
1.6929E+12,104,0.12
1.6929E+12,103.65,0.03
1.6929E+12,99.67,0.08
1.6929E+12,90.74,0.43
1.6929E+12,41.7,0.08
1.6929E+12,41.8,0.04
1.6929E+12,72.94,0.23
1.6929E+12,88.98,0.34
1.6929E+12,104.1,0.04
1.6929E+12,103.9,0.03
1.6929E+12,91.55,0.28
1.6929E+12,103.1,0.29
1.6929E+12,104.7,0.03
1.6929E+12,104.8,0.03
1.6929E+12,85.28,0.31
1.6929E+12,71.56,0.13
1.6929E+12,58.05,0.05
1.6929E+12,104.6,0.05
1.6929E+12,91.16,0.38
1.6929E+12,102.2,0.12
1.6929E+12,103.3,0.05
1.6929E+12,103.9,0.09
1.6929E+12,91.16,0.43
1.6929E+12,104.8,0.06
1.6929E+12,104.95,0.04
1.6929E+12,80.5,0.18
1.6929E+12,89.38,0.37
1.6929E+12,75.9,0.04
1.6929E+12,93,0.04
1.6929E+12,95.72,0.23
1.6929E+12,103.38,0.29
1.6929E+12,103.3,0.04
1.6929E+12,92.63,0.04
1.6929E+12,95.26,0.39
1.6929E+12,95,0.2
1.6929E+12,80.47,0.03
1.6929E+12,90.98,0.03
1.6929E+12,94.68,0.38
1.6929E+12,101.2,0.12
1.6929E+12,93.75,0.04
1.6929E+12,96.62,0.15
1.6929E+12,103.45,0.4
1.6929E+12,103.15,0.06
1.6929E+12,101.7,0.05
1.6929E+12,91,0.16
1.6929E+12,97.75,0.34
1.6929E+12,97.95,0.05
1.6929E+12,84.06,0.04
1.6929E+12,87.12,0.39
1.6929E+12,85.85,0.23
1.6929E+12,85.9,0.03
1.6929E+12,90.68,0.03
1.6929E+12,103.28,0.32
1.6929E+12,103.3,0.2
1.6929E+12,103.7,0.03
1.6929E+12,90.94,0.04
1.6929E+12,82.54,0.39
1.6929E+12,77.8,0.05
1.6929E+12,80.95,0.04
1.6929E+12,82.48,0.08
1.6929E+12,104.7,0.43
1.6929E+12,104.55,0.04
1.6929E+12,94.7,0.03
1.6929E+12,99.96,0.18
1.6929E+12,103.8,0.35
1.6929E+12,103.7,0.04
1.6929E+12,97.76,0.04
1.6929E+12,75.14,0.24
1.6929E+12,53.27,0.27
1.6929E+12,53.5,0.05
1.6929E+12,89.26,0.04
1.6929E+12,91.5,0.33
1.6929E+12,104.7,0.2
1.6929E+12,104.8,0.05
1.6929E+12,92.32,0.08
1.6929E+12,103.88,0.44
1.6929E+12,103.6,0.14
1.6929E+12,101.5,0.04
1.6929E+12,92.72,0.07
1.6929E+12,49.46,0.43
1.6929E+12,80.9,0.06
1.6929E+12,85.48,0.04
1.6929E+12,104.7,0.38
1.6929E+12,104.5,0.33
1.6929E+12,95.92,0.04
1.6929E+12,98.57,0.04
1.6929E+12,103.85,0.28
1.6929E+12,103.85,0.28
1.6929E+12,85.14,0.05
1.6929E+12,66.57,0.05
1.6929E+12,39.9,0.31
1.6929E+12,104,0.14
1.6929E+12,90.98,0.05
1.6929E+12,100.48,0.05
1.6929E+12,103.95,0.4
1.6929E+12,101,0.13
1.6929E+12,93.16,0.03
1.6929E+12,104.05,0.06
1.6929E+12,103.77,0.37
1.6929E+12,82.38,0.05
1.6929E+12,83.98,0.05
1.6929E+12,41.8,0.18
1.6929E+12,94.93,0.37
1.6929E+12,95.44,0.04
1.6929E+12,104.02,0.03
1.6929E+12,103.9,0.22
1.6929E+12,96.98,0.29
1.6929E+12,98.3,0.03
1.6929E+12,104.07,0.03
1.6929E+12,86.57,0.31
1.6929E+12,91.74,0.2
1.6929E+12,58,0.05
1.6929E+12,51.2,0.04
1.6929E+12,87.1,0.39
1.6929E+12,96.98,0.12
1.6929E+12,104.34,0.04
1.6929E+12,103.9,0.07
1.6929E+12,99.5,0.42
1.6929E+12,94.54,0.06
1.6929E+12,104,0.05
1.6929E+12,104,0.15
1.6929E+12,88.95,0.35
1.6929E+12,64.6,0.04
1.6929E+12,43.57,0.04
1.6929E+12,91.88,0.3
1.6929E+12,102.35,0.26
1.6929E+12,104.1,0.05
1.6929E+12,104.8,0.05
1.6929E+12,91.56,0.36
1.6929E+12,103.73,0.21
1.6929E+12,103.35,0.05
1.6929E+12,85.03,0.04
1.6929E+12,87.18,0.38
1.6929E+12,41.63,0.06
1.6929E+12,42.1,0.04
1.6929E+12,102.23,0.07
1.6929E+12,92.78,0.42
1.6929E+12,104.43,0.06
1.6929E+12,104.25,0.04
1.6929E+12,94.05,0.15
1.6929E+12,97.58,0.3
1.6929E+12,103.75,0.04
1.6929E+12,103.85,0.04
1.6929E+12,87.08,0.23
1.6929E+12,59.2,0.28
1.6929E+12,46.05,0.05
1.6929E+12,104.3,0.05
1.6929E+12,91.32,0.31
1.6929E+12,104.34,0.22
1.6929E+12,104,0.04
1.6929E+12,101.1,0.04
1.6929E+12,91.92,0.4
1.6929E+12,104.1,0.12
1.6929E+12,104,0.04
1.6929E+12,87.67,0.07
1.6929E+12,82.6,0.42
1.6929E+12,65.3,0.06
1.6929E+12,89.56,0.03
1.6929E+12,96.72,0.17
1.6929E+12,103.95,0.37
1.6929E+12,103.75,0.03
1.6929E+12,88.32,0.03
1.6929E+12,103.53,0.22
1.6929E+12,104.15,0.27
1.6929E+12,96.47,0.03
1.6929E+12,91.44,0.03
1.6929E+12,50.62,0.4
1.6929E+12,48.2,0.15
1.6929E+12,104.05,0.04
1.6929E+12,94.4,0.04
1.6929E+12,104.2,0.38
1.6929E+12,103.87,0.14
1.6929E+12,94.08,0.05
1.6929E+12,99.4,0.09
1.6929E+12,103.77,0.36
1.6929E+12,103.7,0.04
1.6929E+12,87.5,0.04
1.6929E+12,67.04,0.15
1.6929E+12,43.65,0.36
1.6929E+12,95.82,0.03
1.6929E+12,100.46,0.03
1.6929E+12,103.85,0.22
1.6929E+12,100.95,0.21
1.6929E+12,92.28,0.04
1.6929E+12,103.65,0.04
1.6929E+12,103.9,0.32
1.6929E+12,92.58,0.2
1.6929E+12,91.52,0.05
1.6929E+12,73.28,0.04
1.6929E+12,72.4,0.41
1.6929E+12,92.67,0.12
1.6929E+12,94.16,0.03
1.6929E+12,104.04,0.07
1.6929E+12,103.7,0.43
1.6929E+12,92,0.06
1.6929E+12,95.5,0.05
1.6929E+12,98.4,0.16
1.6929E+12,98.55,0.36
1.6929E+12,94.16,0.05
1.6929E+12,95.52,0.04
1.6929E+12,96.3,0.27
1.6929E+12,99.17,0.29
1.6929E+12,93.42,0.05
1.6929E+12,104.14,0.05
1.6929E+12,103.75,0.3
1.6929E+12,80.97,0.2
1.6929E+12,92.04,0.05
1.6929E+12,81.7,0.07
1.6929E+12,82.6,0.44
1.6929E+12,85.9,0.12
1.6929E+12,97.3,0.04
1.6929E+12,93.78,0.07
1.6929E+12,93.9,0.44
1.6929E+12,101.08,0.05
1.6929E+12,104.08,0.03
1.6929E+12,104,0.19
1.6929E+12,80.6,0.3
1.6929E+12,89.42,0.05
1.6929E+12,85.8,0.05
1.6929E+12,92.03,0.22
1.6929E+12,91.12,0.28
1.6929E+12,99.18,0.03
1.6929E+12,99.3,0.03
1.6929E+12,102.47,0.38
1.6929E+12,91.34,0.14
1.6929E+12,104.52,0.03
1.6929E+12,104.1,0.03
1.6929E+12,82.5,0.38
1.6929E+12,84.28,0.13
1.6929E+12,75.13,0.04
1.6929E+12,75.5,0.07
1.6929E+12,94.23,0.44
1.6929E+12,98.94,0.06
1.6929E+12,104.03,0.04
1.6929E+12,104.05,0.18
1.6929E+12,95.32,0.39
1.6929E+12,101,0.04
1.6929E+12,104.5,0.04
1.6929E+12,76.95,0.28
1.6929E+12,90.64,0.3
1.6929E+12,47.88,0.03
1.6929E+12,46.25,0.03
1.6929E+12,103.9,0.38
1.6929E+12,91.72,0.22
1.6929E+12,104.3,0.04
1.6929E+12,104.05,0.04
1.6929E+12,96.16,0.39
1.6929E+12,98.76,0.17
1.6929E+12,104.82,0.05
1.6929E+12,104.6,0.15
1.6929E+12,84.1,0.42
1.6929E+12,80.48,0.06
1.6929E+12,78.6,0.04
